
id: 1
num_1: 34197	| 0000000017749383 cfc771d1266ed6b5 e6503424c62eef89 d11f3f7d770f418a ...
 5263:	  0.001236	    60.378
 5269:	  0.002701	    61.766
 5275:	  0.001294	    59.938
 5281:	  0.001936	    63.531
 5287:	  0.001874	    62.172
 5293:	  0.001634	    62.728
 5299:	  0.001487	    66.329
 5305:	  0.001406	    63.615
 5311:	  0.001348	    54.507
 5317:	  0.001337	    67.411
 5323:	  0.001328	    81.717
 5329:	  0.001286	    82.869
 5335:	  0.001341	    87.254
 5341:	  0.001303	    88.278
 5347:	  0.001183	    88.049
 5353:	  0.001422	    94.330
 5359:	  0.001919	   107.504
 5365:	  0.001300	   111.480
 5371:	  0.001985	   112.977
 5377:	  0.001356	   133.597
 5383:	  0.001300	    99.729
 5389:	  0.002734	   142.697
 5395:	  0.001255	   161.393
 5401:	  0.001279	   167.022
 5407:	  0.001330	   182.367
 5413:	  0.001343	   233.038
 5419:	  0.001287	   217.257
 5425:	  0.001546	   298.940
 5431:	  0.002066	   378.081
 5437:	  0.001983	   448.194
 5443:	  0.002176	   326.613
 5449:	  0.002677	   751.395
 5455:	  0.001239	    16.921
 5461:	  0.001368	    24.512
 5467:	  0.001289	    32.486
 5473:	  0.002137	    33.392
 5479:	  0.001578	    38.780
 5485:	  0.001260	    38.746
 5491:	  0.001349	    40.199
 5497:	  0.001971	    40.216
 5503:	  0.001335	    41.023
 5509:	  0.002045	    40.452
 5515:	  0.001256	    41.133
 5521:	  0.001257	    41.694
 5527:	  0.001265	    41.543
 5533:	  0.002479	    43.066
 5539:	  0.001364	    42.825
 5545:	  0.001647	    42.015
 5551:	  0.001978	    41.095
 5557:	  0.001367	    41.208
 5563:	  0.002990	    40.829
 5569:	  0.002246	    42.458
 5575:	  0.002250	    42.348
 5581:	  0.002253	    41.807
 5587:	  0.002060	    41.024
 5593:	  0.002748	    41.904
 5599:	  0.001489	    41.684
 5605:	  0.002071	    41.530
 5611:	  0.001287	    41.409
 5617:	  0.001459	    42.048
 5623:	  0.001240	    44.036
 5629:	  0.001520	    44.456
 5635:	  0.002197	    43.528
 5641:	  0.002279	    42.567
 5647:	  0.001318	    41.658
 5653:	  0.001504	    41.516
 5659:	  0.002592	    41.670
 5665:	  0.001254	    44.500
 5671:	  0.003014	    51.967
 5677:	  0.001377	    64.474
 5683:	  0.002600	    65.281
 5689:	  0.002952	    67.762
 5695:	  0.002361	    67.087
 5701:	  0.001256	    70.052
 5707:	  0.002326	    69.582
 5713:	  0.001334	    70.716
 5719:	  0.001563	    69.697
 5725:	  0.002123	    76.458
 5731:	  0.002091	    69.384
 5737:	  0.001433	    73.127
 5743:	  0.002075	    70.793
 5749:	  0.001399	    79.101
 5755:	  0.001273	    97.593
 5761:	  0.001670	    93.548
 5767:	  0.001233	    92.954
 5773:	  0.001426	    93.347
 5779:	  0.001495	   119.372
 5785:	  0.001919	   120.249
 5791:	  0.001759	   126.165
 5797:	  0.001385	   120.123
 5803:	  0.001193	   144.371
 5809:	  0.002169	   146.267
 5815:	  0.001966	   176.876
 5821:	  0.001400	   190.753
 5827:	  0.001225	   199.765
 5833:	  0.001739	   254.401
 5839:	  0.001385	   295.319
 5845:	  0.001434	   306.158
 5851:	  0.002758	   282.207
 5857:	  0.001336	   565.449
 5863:	  0.001435	   535.890
 5869:	  0.002492	  1025.715
 5875:	  0.001555	    19.344
 5881:	  0.002664	    23.590
 5887:	  0.001412	    42.371
 5893:	  0.001665	    44.442
 5899:	  0.001918	    44.490
 5905:	  0.002783	    49.709
 5911:	  0.001895	    47.128
 5917:	  0.001627	    48.194
 5923:	  0.001435	    47.914
 5929:	  0.003412	    50.310
 5935:	  0.001583	    49.234
 5941:	  0.001353	    52.043
 5947:	  0.002537	    47.993
 5953:	  0.001706	    46.617
 5959:	  0.001477	    50.570
 5965:	  0.002281	    49.344
 5971:	  0.003787	    50.886
 5977:	  0.002551	    56.210
 5983:	  0.004948	    54.004
 5989:	  0.001636	    53.468
 5995:	  0.001342	    49.127
 6001:	  0.001835	    47.467
 6007:	  0.001499	    48.572
 6013:	  0.001499	    50.119
 6019:	  0.002776	    52.195
 6025:	  0.002600	    52.141
 6031:	  0.001577	    50.352
 6037:	  0.001715	    53.626
 6043:	  0.002646	    49.244
 6049:	  0.001970	    45.612
 6055:	  0.003427	    46.264
 6061:	  0.002335	    49.725
 6067:	  0.001509	    45.912
 6073:	  0.001402	    45.231
 6079:	  0.001435	    45.435
 6085:	  0.003430	    45.360
 6091:	  0.001432	    59.327
 6097:	  0.001432	    67.246
 6103:	  0.001539	    70.567
 6109:	  0.001364	    69.305
 6115:	  0.002156	    70.853
 6121:	  0.001288	    73.951
 6127:	  0.001692	    73.060
 6133:	  0.001379	    71.445
 6139:	  0.002267	    72.174
 6145:	  0.001535	    69.504
 6151:	  0.001410	    71.988
 6157:	  0.002155	    71.234
 6163:	  0.001405	    73.672
 6169:	  0.002212	    96.332
 6175:	  0.002068	   101.004
 6181:	  0.002758	    98.824
 6187:	  0.001506	   100.887
 6193:	  0.001484	   105.686
 6199:	  0.002502	   125.534
 6205:	  0.001403	   129.215
 6211:	  0.001442	   133.064
 6217:	  0.001381	   150.154
 6223:	  0.001378	   151.959
 6229:	  0.002148	   154.711
 6235:	  0.001596	   185.028
 6241:	  0.002335	   147.693
 6247:	  0.001329	   203.603
 6253:	  0.002442	   168.881
 6259:	  0.001489	   299.751
 6265:	  0.001420	   295.636
 6271:	  0.002173	   434.723
 6277:	  0.002145	   245.576
 6283:	  0.001796	   600.325
 6289:	  0.001842	  1034.477
 6295:	  0.001365	    24.538
 6301:	  0.002225	    20.020
 6307:	  0.002535	    37.677
 6313:	  0.001388	    34.601
 6319:	  0.001414	    42.985
 6325:	  0.001950	    43.551
 6331:	  0.001438	    45.668
 6337:	  0.002174	    47.747
 6343:	  0.001346	    44.648
 6349:	  0.001402	    47.607
 6355:	  0.002928	    46.011
 6361:	  0.001484	    45.946
 6367:	  0.001349	    45.945
 6373:	  0.001380	    47.095
 6379:	  0.001418	    45.668
 6385:	  0.001386	    45.424
 6391:	  0.001395	    46.067
 6397:	  0.002354	    48.386
 6403:	  0.001588	    46.530
 6409:	  0.001450	    47.225
 6415:	  0.001407	    46.196
 6421:	  0.001872	    49.609
 6427:	  0.001455	    50.302
 6433:	  0.001413	    47.668
 6439:	  0.002120	    47.498
 6445:	  0.001467	    48.236
 6451:	  0.001405	    47.944
 6457:	  0.002546	    47.822
 6463:	  0.002205	    48.517
 6469:	  0.001577	    46.324
 6475:	  0.001600	    47.471
 6481:	  0.001430	    48.991
 6487:	  0.002268	    49.334
 6493:	  0.001383	    48.650
 6499:	  0.001574	    50.316
 6505:	  0.001620	    52.317
 6511:	  0.002387	    54.788
 6517:	  0.001413	    73.998
 6523:	  0.002245	    71.121
 6529:	  0.001539	    74.971
 6535:	  0.001439	    81.521
 6541:	  0.002505	    79.528
 6547:	  0.005266	    78.121
 6553:	  0.001651	    78.560
 6559:	  0.002491	    79.904
 6565:	  0.003212	    79.408
 6571:	  0.001999	    78.954
 6577:	  0.001468	    79.194
 6583:	  0.002539	   105.034
 6589:	  0.001537	   101.655
 6595:	  0.001418	   109.404
 6601:	  0.002029	   110.656
 6607:	  0.002374	   106.403
 6613:	  0.003026	   105.780
 6619:	  0.001530	   121.987
 6625:	  0.001467	   137.806
 6631:	  0.001430	   143.170
 6637:	  0.001399	   162.362
 6643:	  0.001567	   149.529
 6649:	  0.001486	   190.108
 6655:	  0.001452	   196.812
 6661:	  0.001448	   218.357
 6667:	  0.002155	   251.912
 6673:	  0.001435	   313.282
 6679:	  0.001523	   265.160
 6685:	  0.001619	   298.808
 6691:	  0.003983	   284.593
 6697:	  0.002304	   477.017
 6703:	  0.001667	   729.053
 6709:	  0.002206	  1378.995
 6715:	  0.001651	    37.503
 6721:	  0.002876	    48.747
 6727:	  0.004071	    79.748
 6733:	  0.003018	    35.371
 6739:	  0.004046	    63.565
 6745:	  0.001693	    60.904
 6751:	  0.001933	    65.764
 6757:	  0.003204	    66.144
 6763:	  0.003338	    67.226
 6769:	  0.003186	    64.407
 6775:	  0.003806	    64.765
 6781:	  0.004172	    65.478
 6787:	  0.002249	    69.359
 6793:	  0.003505	    69.337
 6799:	  0.002735	    64.110
 6805:	  0.001866	    64.363
 6811:	  0.002296	    65.006
 6817:	  0.003217	    69.344
 6823:	  0.001861	    73.797
 6829:	  0.001755	    80.400
 6835:	  0.005760	    70.646
 6841:	  0.003140	    67.433
 6847:	  0.001578	    74.713
 6853:	  0.002816	    69.505
 6859:	  0.002154	    76.750
 6865:	  0.003979	    74.409
 6871:	  0.003039	    94.159
 6877:	  0.008953	   106.925
 6883:	  0.006547	    89.526
 6889:	  0.004076	    86.810
 6895:	  0.005920	    86.932
 6901:	  0.001732	    81.543
 6907:	  0.005779	    85.237
 6913:	  0.005360	    82.682
 6919:	  0.002542	    85.489
 6925:	  0.003223	    91.656
 6931:	  0.003641	   119.103
 6937:	  0.003040	   132.140
 6943:	  0.002299	   129.378
 6949:	  0.004796	   129.765
 6955:	  0.001718	   143.857
 6961:	  0.002081	   101.733
 6967:	  0.004852	    88.823
 6973:	  0.001998	    85.977
 6979:	  0.003011	    84.305
 6985:	  0.001440	    78.392
 6991:	  0.001530	    81.850
 6997:	  0.001552	    92.772
 7003:	  0.001601	    92.225
 7009:	  0.002202	   116.567
 7015:	  0.002636	   112.231
 7021:	  0.001486	   113.713
 7027:	  0.001418	   111.158
 7033:	  0.002559	   131.828
 7039:	  0.002648	   138.300
 7045:	  0.002648	   145.020
 7051:	  0.002358	   146.417
 7057:	  0.001438	   166.275
 7063:	  0.002572	   179.163
 7069:	  0.001565	   185.754
 7075:	  0.001517	   207.988
 7081:	  0.003115	   243.265
 7087:	  0.002702	   214.208
 7093:	  0.001565	   314.349
 7099:	  0.001561	   363.220
 7105:	  0.002700	   454.219
 7111:	  0.001656	   475.886
 7117:	  0.001625	   641.619
 7123:	  0.001543	   869.216
 7129:	  0.002528	  1372.874
 7135:	  0.001532	    23.077
 7141:	  0.002461	    34.789
 7147:	  0.001671	    30.143
 7153:	  0.001553	    41.967
 7159:	  0.001631	    48.751
 7165:	  0.001527	    49.299
 7171:	  0.002546	    43.896
 7177:	  0.001503	    51.271
 7183:	  0.001663	    53.635
 7189:	  0.001526	    56.776
 7195:	  0.001435	    51.342
 7201:	  0.001423	    52.874
 7207:	  0.001445	    51.051
 7213:	  0.003249	    56.097
 7219:	  0.002505	    51.782
 7225:	  0.003552	    51.549
 7231:	  0.002633	    52.783
 7237:	  0.003023	    53.655
 7243:	  0.001759	    53.413
 7249:	  0.001466	    49.943
 7255:	  0.001500	    54.313
 7261:	  0.002016	    53.690
 7267:	  0.002609	    53.862
 7273:	  0.002701	    53.120
 7279:	  0.002493	    52.297
 7285:	  0.001595	    53.114
 7291:	  0.001597	    52.740
 7297:	  0.001585	    52.862
 7303:	  0.002425	    53.752
 7309:	  0.002251	    51.994
 7315:	  0.001585	    52.029
 7321:	  0.001522	    52.109
 7327:	  0.002593	    54.909
 7333:	  0.001539	    54.638
 7339:	  0.001667	    52.950
 7345:	  0.003007	    59.676
 7351:	  0.001524	    76.383
 7357:	  0.002470	    85.481
 7363:	  0.001503	    93.401
 7369:	  0.001529	    91.884
 7375:	  0.002879	    95.072
 7381:	  0.002590	    95.039
 7387:	  0.002703	    88.930
 7393:	  0.001537	    85.344
 7399:	  0.001491	    86.028
 7405:	  0.002723	    89.182
 7411:	  0.002852	    87.656
 7417:	  0.001681	    97.271
 7423:	  0.001563	   102.496
 7429:	  0.001422	   108.948
 7435:	  0.002731	   110.075
 7441:	  0.001630	   119.394
 7447:	  0.002388	   121.599
 7453:	  0.001786	   121.627
 7459:	  0.002339	   152.940
 7465:	  0.001619	   158.340
 7471:	  0.001543	   154.157
 7477:	  0.001437	   160.604
 7483:	  0.001749	   188.024
 7489:	  0.002562	   196.596
 7495:	  0.001740	   219.176
 7501:	  0.002528	   208.068
 7507:	  0.001593	   238.802
 7513:	  0.001498	   318.970
 7519:	  0.001757	   265.719
 7525:	  0.001589	   454.106
 7531:	  0.002557	   606.867
 7537:	  0.002583	   739.482
 7543:	  0.002647	  1002.826
 7549:	  0.002229	  1573.163
 7555:	  0.002442	    24.102
 7561:	  0.001791	    36.761
 7567:	  0.002490	    35.977
 7573:	  0.001602	    49.306
 7579:	  0.001775	    54.021
 7585:	  0.002462	    53.609
 7591:	  0.004054	    53.072
 7597:	  0.001600	    56.100
 7603:	  0.002445	    58.502
 7609:	  0.001620	    49.178
 7615:	  0.002747	    54.046
 7621:	  0.001493	    55.058
 7627:	  0.001625	    54.871
 7633:	  0.002945	    59.644
 7639:	  0.002050	    59.394
 7645:	  0.002531	    56.457
 7651:	  0.002634	    56.383
 7657:	  0.001674	    57.491
 7663:	  0.002633	    55.854
 7669:	  0.003050	    57.608
 7675:	  0.002434	    55.996
 7681:	  0.002617	    55.849
 7687:	  0.001671	    55.253
 7693:	  0.001835	    57.948
 7699:	  0.002415	    56.521
 7705:	  0.002854	    54.604
 7711:	  0.002471	    55.083
 7717:	  0.002557	    56.822
 7723:	  0.002821	    56.704
 7729:	  0.001590	    56.674
 7735:	  0.002796	    59.155
 7741:	  0.002418	    59.401
 7747:	  0.002500	    56.595
 7753:	  0.001514	    57.661
 7759:	  0.002511	    56.524
 7765:	  0.002568	    61.390
 7771:	  0.001634	    62.898
 7777:	  0.001584	    83.432
 7783:	  0.002928	    87.553
 7789:	  0.002827	    57.229
 7795:	  0.001882	    98.036
 7801:	  0.001819	    91.192
 7807:	  0.001698	    92.133
 7813:	  0.002684	    92.598
 7819:	  0.001603	    91.156
 7825:	  0.002832	    94.695
 7831:	  0.001798	    95.242
 7837:	  0.002862	    99.550
 7843:	  0.002708	   125.366
 7849:	  0.001731	   124.376
 7855:	  0.001513	   128.028
 7861:	  0.003095	   127.357
 7867:	  0.001699	   133.995
 7873:	  0.001746	   153.556
 7879:	  0.001845	   120.660
 7885:	  0.002471	   164.044
 7891:	  0.002888	   166.669
 7897:	  0.002727	   193.784
 7903:	  0.001855	   194.873
 7909:	  0.002513	   233.760
 7915:	  0.001622	   238.218
 7921:	  0.002854	   237.123
 7927:	  0.001665	   204.953
 7933:	  0.002226	   237.550
 7939:	  0.001960	   382.194
 7945:	  0.001653	   445.701
 7951:	  0.002644	   464.252
 7957:	  0.003007	   862.712
 7963:	  0.003267	  1189.380
 7969:	  0.002646	  1798.858
 7975:	  0.002599	    27.442
 7981:	  0.002018	    31.624
 7987:	  0.001695	    45.114
 7993:	  0.001725	    50.806
 7999:	  0.002911	    56.378
 8005:	  0.002446	    57.342
 8011:	  0.001539	    57.567
 8017:	  0.001666	    59.854
 8023:	  0.001618	    59.453
 8029:	  0.001572	    62.365
 8035:	  0.002900	    61.293
 8041:	  0.002610	    60.774
 8047:	  0.002666	    62.347
 8053:	  0.001591	    57.931
 8059:	  0.003093	    60.285
 8065:	  0.001652	    63.000
 8071:	  0.002790	    59.436
 8077:	  0.002865	    58.583
 8083:	  0.002627	    60.810
 8089:	  0.002216	    62.943
 8095:	  0.001567	    62.831
 8101:	  0.001820	    60.430
 8107:	  0.002648	    58.768
 8113:	  0.001757	    59.501
 8119:	  0.002729	    60.182
 8125:	  0.001582	    57.880
 8131:	  0.001915	    59.845
 8137:	  0.001878	    60.779
 8143:	  0.001925	    59.961
 8149:	  0.001502	    59.867
 8155:	  0.001656	    63.653
 8161:	  0.001909	    62.237
 8167:	  0.001571	    58.866
 8173:	  0.002745	    60.350
 8179:	  0.001644	    60.563
 8185:	  0.001957	    66.250
 8191:	  0.001865	    85.036
 8197:	  0.001714	    79.827
 8203:	  0.001806	    93.533
 8209:	  0.003017	    99.633
 8215:	  0.003986	    96.034
 8221:	  0.001712	    93.619
 8227:	  0.002285	    98.074
 8233:	  0.001727	    94.446
 8239:	  0.003213	    94.751
 8245:	  0.001732	    97.373
 8251:	  0.001930	    99.502
 8257:	  0.001917	   109.281
 8263:	  0.001629	   127.869
 8269:	  0.001929	   131.509
 8275:	  0.001904	   129.206
 8281:	  0.001733	   138.235
 8287:	  0.003104	   134.845
 8293:	  0.001834	   162.320
 8299:	  0.001889	   133.376
 8305:	  0.001741	   156.727
 8311:	  0.002233	   171.437
 8317:	  0.001872	   171.792
 8323:	  0.002805	   207.257
 8329:	  0.001665	   245.224
 8335:	  0.001909	   270.354
 8341:	  0.003540	   300.659
 8347:	  0.002978	   312.990
 8353:	  0.001683	   362.002
 8359:	  0.001693	   448.271
 8365:	  0.002713	   327.251
 8371:	  0.001659	   647.063
 8377:	  0.001687	   450.075
 8383:	  0.002780	  1320.143
 8389:	  0.003031	  1958.522
 8395:	  0.003291	    29.786
 8401:	  0.003258	    36.604
 8407:	  0.001743	    54.121
 8413:	  0.003288	    55.163
 8419:	  0.001719	    59.182
 8425:	  0.003751	    59.208
 8431:	  0.002426	    56.733
 8437:	  0.001721	    63.396
 8443:	  0.002790	    67.017
 8449:	  0.004534	    62.053
 8455:	  0.001738	    60.865
 8461:	  0.003227	    61.569
 8467:	  0.003069	    63.858
 8473:	  0.003067	    61.588
 8479:	  0.001614	    63.067
 8485:	  0.003664	    63.349
 8491:	  0.002894	    64.067
 8497:	  0.005804	    63.702
 8503:	  0.002029	    65.160
 8509:	  0.002753	    63.580
 8515:	  0.003132	    60.387
 8521:	  0.001950	    61.475
 8527:	  0.003085	    60.334
 8533:	  0.001759	    60.851
 8539:	  0.001661	    63.169
 8545:	  0.001612	    64.132
 8551:	  0.001766	    62.411
 8557:	  0.001590	    62.278
 8563:	  0.001847	    68.320
 8569:	  0.001838	    63.882
 8575:	  0.001965	    59.806
 8581:	  0.001813	    62.065
 8587:	  0.001673	    63.901
 8593:	  0.001582	    63.832
 8599:	  0.001704	    63.618
 8605:	  0.002084	    63.273
 8611:	  0.003253	    91.844
 8617:	  0.001599	   100.627
 8623:	  0.001751	   102.507
 8629:	  0.002754	    99.041
 8635:	  0.001714	   101.805
 8641:	  0.001914	   100.583
 8647:	  0.003023	   101.964
 8653:	  0.003504	   102.681
 8659:	  0.002693	   104.769
 8665:	  0.001990	   101.761
 8671:	  0.001731	   104.074
 8677:	  0.003066	   116.740
 8683:	  0.001795	   135.753
 8689:	  0.003401	   145.442
 8695:	  0.003659	   139.349
 8701:	  0.001860	   140.243
 8707:	  0.002025	   141.512
 8713:	  0.001758	   177.289
 8719:	  0.001728	   178.014
 8725:	  0.001752	   159.505
 8731:	  0.002823	   198.854
 8737:	  0.003512	   225.553
 8743:	  0.001755	   212.796
 8749:	  0.002900
